CODCNH,NOMBRE,CODPOSTAL,NCAMAS,ALTA,CERRADO,CAPITAL,CIERREFECH,CONCIERTO,EMAIL,OBSERVACIONES,CCAA,PROVINCIA,MUNICIPIO,FINALIDAD,PATRIMONIAL,FUNCIONALIDAD,AÑO
080497,CENTRE HOSPITALARI POLICLÍNICA BARCELONA,08006,28,False,False,S,,False,gerencia@policlinicabarcelona.com,,CATALUÑA,BARCELONA,Barcelona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2019
080538,CENTRE D'OFTALMOLOGIA BARRAQUER,08021,70,False,False,S,,False,info@barraquer.com,,CATALUÑA,BARCELONA,Barcelona,OFTÁLMICO U ORL,PRIVADA,PRIVADO NO BENÉFICO,2019
080543,HESTIA DURAN I REYNALS,08908,428,False,False,N,,False,direccio@fssbcn.org,,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
080556,"SERVEIS CLÍNICS, S.A.",08022,50,False,False,S,,False,administracion@serviciosclinicos.com,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
080575,CLÍNICA COROLEU - SSR HESTIA.,08030,74,False,False,S,,False,rosa.pujol@hestiaalliance.org,,CATALUÑA,BARCELONA,Barcelona,PSIQUIÁTRICO,PRIVADA,PRIVADO NO BENÉFICO,2019
080641,CLÍNICA PLANAS,08034,26,False,False,S,,False,doctor@clinica-planas.com,,CATALUÑA,BARCELONA,Barcelona,QUIRÚRGICO,PRIVADA,PRIVADO NO BENÉFICO,2019
080667,HOSPITAL UNIVERSITARI GERMANS TRIAS I PUJOL DE BADALONA,08916,516,False,False,N,,True,gerencia.germanstrias@gencat.net,,CATALUÑA,BARCELONA,Badalona,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2019
080673,HOSPITAL MUNICIPAL DE BADALONA,08911,140,False,False,N,,True,gerenciabsa@bsa.cat,,CATALUÑA,BARCELONA,Badalona,GENERAL,CONCIERTO,MUNICIPIO,2019
080689,CENTRE SOCIOSANITARI EL CARME,08917,210,False,False,N,,False,gerenciabsa@bsa.cat,,CATALUÑA,BARCELONA,Badalona,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,MUNICIPIO,2019
080692,HOSPITAL COMARCAL DE SANT BERNABÉ,08600,150,False,False,N,,True,hsb@hsb.es,,CATALUÑA,BARCELONA,Berga,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2019
080706,HOSPITAL COMARCAL SANT JAUME DE CALELLA,08370,233,False,False,N,,True,nconstans@salutms.cat,,CATALUÑA,BARCELONA,Calella,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
080713,HOSPITAL DE SANT JOAN DE DÉU.,08950,401,False,False,N,,True,mcastillo@hsjdbcn.org,,CATALUÑA,BARCELONA,Esplugues de Llobregat,MATERNO-INFANTIL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2019
080728,CLÍNICA NOSTRA SENYORA DE GUADALUPE,08950,159,False,False,N,,False,chcasas@clinicansguadalupe.com,,CATALUÑA,BARCELONA,Esplugues de Llobregat,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
080734,HOSPITAL GENERAL DE GRANOLLERS.,08402,306,False,False,N,,True,direcciogeneral@fhag.es,,CATALUÑA,BARCELONA,Granollers,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
080752,HOSPITAL UNIVERSITARI DE BELLVITGE,08907,1022,False,False,N,,True,ger@csub.scs.es,,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2019
080771,HOSPITAL GENERAL DE L'HOSPITALET,08906,89,False,False,N,,True,direccio.assistencial@sanitatintegral.or,,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
080787,FUNDACIÓ SANITÀRIA SANT JOSEP,08700,145,False,False,N,,False,info@fssj.es,,CATALUÑA,BARCELONA,Igualada,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
080826,HOSPITAL  DE  SANT  JAUME,08560,90,False,False,N,,False,gerencia@hospitalmanlleu.com,,CATALUÑA,BARCELONA,Manlleu,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTROS PÚBLICOS,2019
080832,CLÍNICA SANT JOSEP,08241,95,False,False,N,,False,clinicasantjosep@althaia.cat / cimetir@a,,CATALUÑA,BARCELONA,Manresa,GENERAL,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
080850,CENTRE HOSPITALARI.,08242,309,False,False,N,,True,chucm@chucm.org,,CATALUÑA,BARCELONA,Manresa,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
080863,HOSPITAL DE SANT JOAN DE DÉU (MANRESA),08243,280,False,False,N,,True,hosp.g.man@hgm.scs.es,,CATALUÑA,BARCELONA,Manresa,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
080879,HOSPITAL DE SANT ANDREU,08241,191,False,False,N,,False,,,CATALUÑA,BARCELONA,Manresa,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
080885,GERMANES HOSPITALÀRIES. HOSPITAL SAGRAT COR,08760,488,False,False,N,,False,scormart@comb.es,,CATALUÑA,BARCELONA,Martorell,PSIQUIÁTRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2019
080898,FUNDACIÓ HOSPITAL SANT JOAN DE DÉU,08760,112,False,False,N,,True,gerencia@hmartorell.es,,CATALUÑA,BARCELONA,Martorell,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
080930,"CENTRE MÈDIC MOLINS, SL",08750,177,False,False,N,,False,lluisplanas@clinicademolinsderei.com,,CATALUÑA,BARCELONA,Molins de Rei,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
080945,HOSPITAL DE MOLLET,08100,164,False,False,N,,True,hmolldir@ctv.es,,CATALUÑA,BARCELONA,Mollet del Vallès,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
080958,HOSPITAL DE SABADELL,08208,861,False,False,N,,True,direcciogeneral@cspt.es,,CATALUÑA,BARCELONA,Sabadell,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
080977,"BENITO MENNI,COMPLEX ASSISTENCIAL EN SALUT MENTAL.",08830,774,False,False,N,,False,hospital@hsc-bmennibcn.org,,CATALUÑA,BARCELONA,Sant Boi de Llobregat,PSIQUIÁTRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2019
080983,PARC SANITARI SANT JOAN DE DÉU - RECINTE SANT BOI.,08830,1065,False,False,N,,True,mvalencia@pssjd.org,,CATALUÑA,BARCELONA,Sant Boi de Llobregat,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
080996,PARC SANITARI SANT JOAN DE DÉU - HOSPITAL GENERAL,08830,246,False,True,N,,True,hsantboi@hsantboi.es,,CATALUÑA,BARCELONA,Sant Boi de Llobregat,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
081000,HOSPITAL DE SANT CELONI.,08470,100,False,False,N,,True,secretaria@hsceloni.es,,CATALUÑA,BARCELONA,Sant Celoni,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
081017,HOSPITAL UNIVERSITARI GENERAL DE CATALUNYA,08195,286,False,False,N,,False,hgc@hgc.es,,CATALUÑA,BARCELONA,Sant Cugat del Vallès,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2019
081022,CASAL DE CURACIÓ,08340,81,False,False,N,,False,curacio@suport.org,,CATALUÑA,BARCELONA,Vilassar de Mar,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081038,HOSPITAL RESIDÈNCIA SANT CAMIL - CONSORCI SANITARI DEL GARRAF.,08810,295,False,False,N,,True,santcamil@hrsantcamil.es,,CATALUÑA,BARCELONA,Sant Pere de Ribes,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
081056,CENTRES ASSISTENCIALS DR. EMILI MIRA I LÓPEZ (RECINTE TORRIBERA).,08921,454,False,False,N,,False,g.torribera@diba.es,,CATALUÑA,BARCELONA,Santa Coloma de Gramenet,PSIQUIÁTRICO,PUBLICA,OTROS PÚBLICOS,2019
081069,FUNDACIÓ HOSPITAL DE L'ESPERIT SANT,08923,177,False,False,N,,True,mesteva@hes.scs.es / hesperitsant@hes.sc,,CATALUÑA,BARCELONA,Santa Coloma de Gramenet,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
081075,HOSPITAL DE TERRASSA.,08227,460,False,False,N,,True,csdt@csdt.es,,CATALUÑA,BARCELONA,Terrassa,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
081081,HOSPITAL DE SANT LLÀTZER,08221,77,False,False,N,,False,admissionsfsll@cst.cat,,CATALUÑA,BARCELONA,Terrassa,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTROS PÚBLICOS,2019
081094,HOSPITAL UNIVERSITARI MÚTUA DE TERRASSA,08221,534,False,False,N,,True,,,CATALUÑA,BARCELONA,Terrassa,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2019
081108,HOSPITAL  UNIVERSITARI DE VIC,08500,292,False,False,N,,True,gerencia@hgv.es,,CATALUÑA,BARCELONA,Vic,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
081115,CLÍNICA SANT JOSEP,08500,21,False,False,N,,False,administracio@clinicasjv.com,,CATALUÑA,BARCELONA,Vic,GENERAL,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2019
081120,HOSPITAL DE LA SANTA CREU,08500,127,False,False,N,,False,sjuridica@chv.cat,,CATALUÑA,BARCELONA,Vic,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081141,HOSPITAL DE VILADECANS,08840,110,False,False,N,,True,gerencia@hv.scs.es,,CATALUÑA,BARCELONA,Viladecans,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2019
081189,HOSPITAL SANT ANTONI ABAT - CONSORCI SANITARI DEL GARRAF.,08800,111,False,False,N,,True,fhcaa@retemail.es,,CATALUÑA,BARCELONA,Vilanova i la Geltrú,GERIATRÍA Y/O LARGA ESTANCIA,CONCIERTO,OTROS PÚBLICOS,2019
081192,CENTRE SOCIOSANITARI CAN TORRAS,08328,119,False,False,N,,False,jm.cuartero@fsfa.cat,,CATALUÑA,BARCELONA,Alella,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081213,HESTIA MARESME,08301,125,False,False,N,,False,,,CATALUÑA,BARCELONA,Mataró,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081228,PRYTANIS SANT BOI CENTRE SOCIOSANITARI,08830,122,False,False,N,,False,prytanis@prytanisresidencial.es,,CATALUÑA,BARCELONA,Sant Boi de Llobregat,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081234,CENTRE SOCIOSANITARI VERGE DEL PUIG,08470,40,False,False,N,,False,residencia@hsceloni.cat,,CATALUÑA,BARCELONA,Sant Celoni,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081287,RESIDÈNCIA L'ESTADA,08392,60,False,False,N,,False,estada@lestada.com,,CATALUÑA,BARCELONA,Sant Andreu de Llavaneres,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081304,RESIDÈNCIA PUIG-REIG,08692,30,False,False,N,,False,cassbenefica2@logiccontrol.es,,CATALUÑA,BARCELONA,Puig-reig,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081311,RESIDÈNCIA SANTA SUSANNA,08140,64,False,False,N,,False,aros@fundaciostasusanna.cat,,CATALUÑA,BARCELONA,Caldes de Montbui,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081326,HOSPITAL DE MATARÓ,08304,402,False,False,N,,True,gerencia@csdm.es,,CATALUÑA,BARCELONA,Mataró,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
081347,HOSPITAL UNIVERSITARI VALL D'HEBRON,08035,1315,False,False,S,,True,dirgerencia@vhebron.net,,CATALUÑA,BARCELONA,Barcelona,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2019
081350,CENTRE POLIVALENT CAN FOSC,08480,56,False,False,N,,False,vbonet@fundaciovallparadis.es,,CATALUÑA,BARCELONA,"Ametlla del Vallès, L'",GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,OTRO PRIVADO-BENÉFICO,2019
081379,HOSPITAL SOCIOSANITARI MUTUAM GÜELL,08024,167,False,False,S,,False,mutuam@mutuam.com,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081402,"MÚTUA DE GRANOLLERS, MÚTUA DE PREVISIÓ SOCIAL A PRIMA FIXA",08402,20,False,False,N,,False,rblanch@mutua.org,,CATALUÑA,BARCELONA,Granollers,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2019
081430,HOSPITAL COMARCAL DE L'ALT PENEDÈS.,08720,144,False,False,N,,True,xvillanova@csap.scs.es,,CATALUÑA,BARCELONA,Vilafranca del Penedès,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
081458,ÀPTIMA CENTRE CLÍNIC - MÚTUA DE TERRASSA,08221,70,False,False,N,,False,cmarin@mutuaterrassa.cat,,CATALUÑA,BARCELONA,Terrassa,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2019
081461,INSTITUT CATALÀ D'ONCOLOGIA - HOSPITAL DURAN I REYNALS,08908,126,False,False,N,,True,cserra@ico.scs.es,,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",ONCOLÓGICO,CONCIERTO,OTROS PÚBLICOS,2019
081483,SAR MONT MARTÍ,08692,20,False,False,N,,False,direccion.montmarti@domusvi.es,,CATALUÑA,BARCELONA,Puig-reig,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081496,REGINA SAR,08023,12,False,False,S,,False,direccion.regina@sarquavitae.es,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081537,CENTRE VALLPARADÍS,08221,81,False,False,N,,False,gerenciamutua@mutuaterrassa.es,,CATALUÑA,BARCELONA,Terrassa,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081568,ITA MARESME,08310,77,False,False,N,,False,itacat@itacat.com,,CATALUÑA,BARCELONA,Argentona,OTROS MONOGRÁFICOS,PRIVADA,PRIVADO NO BENÉFICO,2019
081574,CLÍNICA LLÚRIA,08008,40,False,False,S,,False,clinicalluria@cpbssm.org,,CATALUÑA,BARCELONA,Barcelona,PSIQUIÁTRICO,PRIVADA,PRIVADO NO BENÉFICO,2019
081580,ANTIC HOSPITAL DE SANT JAUME I SANTA MAGDALENA,08301,70,False,False,N,,False,gerencia@csdm.es,,CATALUÑA,BARCELONA,Mataró,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2019
081593,PARC SANITARI SANT JOAN DE DÉU - NUMÀNCIA,08029,159,False,False,S,,False,upps@pssjd.org,,CATALUÑA,BARCELONA,Barcelona,PSIQUIÁTRICO,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081605,PRYTANIS HOSPITALET CENTRE SOCIOSANITARI,08902,104,False,False,N,,False,prytanis@prytanis.com,,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081616,COMUNITAT TERAPÈUTICA ARENYS DE MUNT,08358,42,False,False,N,,False,ctam@ctm-salutmental.com,,CATALUÑA,BARCELONA,Arenys de Munt,PSIQUIÁTRICO,PRIVADA,PRIVADO NO BENÉFICO,2019
081649,HOSPITAL SOCIOSANITARI PERE VIRGILI,08023,366,False,False,S,,False,pvirgili@perevirgili.catsalut.cat,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2019
081661,BENITO MENNI COMPLEX ASSISTENCIAL EN SALUT MENTAL,08402,30,False,False,N,,False,hospital@hospitalbenitomenni.org,,CATALUÑA,BARCELONA,Granollers,PSIQUIÁTRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2019
081672,HOSPITAL  SANITAS CIMA,08034,83,False,False,S,,False,infocima@sanitas.es,,CATALUÑA,BARCELONA,Barcelona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2019
081683,PARC SANITARI SANT JOAN DE DEU - BRIANS 1.,08635,150,False,False,N,,False,joodircperi.dj@gencat.cat,,CATALUÑA,BARCELONA,Sant Esteve Sesrovires,GENERAL,PUBLICA,OTRO PRIVADO-BENÉFICO,2019
081694,INSTITUT CATALÀ D'ONCOLOGIA - HOSPITAL GERMANS TRIAS I PUJOL,08916,36,False,False,N,,True,ccalle@iconcologia.net,,CATALUÑA,BARCELONA,Badalona,ONCOLÓGICO,CONCIERTO,OTROS PÚBLICOS,2019
081706,CENTRE COLLSEROLA MUTUAL,08035,34,False,False,S,,False,mutuam@mutuam.com,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081717,CENTRE SOCIOSANITARI SARQUAVITAE SANT JORDI,08940,51,False,False,N,,False,direccion.santjordi@sarquavitae.es,,CATALUÑA,BARCELONA,Cornellà de Llobregat,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081728,HOSPITAL GENERAL PENITENCIARI,08227,32,False,False,N,,False,suhp@cst.cat,,CATALUÑA,BARCELONA,Terrassa,GENERAL,PUBLICA,OTROS PÚBLICOS,2019
081739,CENTRE SOCIOSANITARI DE L'HOSPITALET - CONSORCI SANITARI INTEGRAL,08906,123,False,False,N,,False,carmen.gimeno@sanitatintegral.org,,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTROS PÚBLICOS,2019
081740,SAR LA SALUT JOSEP SERVAT,08024,56,False,False,S,,False,info@sarquavitae.es,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081751,CLÍNICA CREU BLANCA,08034,51,False,False,S,,False,inform@creublanca.es,,CATALUÑA,BARCELONA,Barcelona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2019
081762,HESTIA GRÀCIA,08024,153,False,False,S,,False,hestiagracia@hestiagracia.org,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081784,CENTRE SOCIOSANITARI D'ESPLUGUES,08950,131,False,False,N,,False,jcayetano@sjdsse.cat,,CATALUÑA,BARCELONA,Esplugues de Llobregat,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
081795,CENTRE SOCIOSANITARI RICARD FORTUNY,08720,187,False,False,N,,False,cssv@cssv.cat,,CATALUÑA,BARCELONA,Vilafranca del Penedès,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2019
081818,CENTRE RESIDENCIAL AMMA DIAGONAL,08018,5,False,False,S,,False,direccion@diagonal.amavir.es,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081829,CENTRE FÒRUM,08019,223,False,False,S,,False,cforum@parcdesalutmar.cat,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2019
081830,CENTRE SOCIOSANITARI BLAUCLÍNIC DOLORS ALEU,08023,174,False,False,S,,False,msanchez@blauclinic.cat,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,PRIVADO NO BENÉFICO,2019
081841,PARC SANITARI SANT JOAN DE DÉU - TIL·LERS,08100,10,False,False,N,,False,qualitatiseguretat@pssjd.org,,CATALUÑA,BARCELONA,Mollet del Vallès,PSIQUIÁTRICO,PUBLICA,OTRO PRIVADO-BENÉFICO,2019
081874,CLÍNICA GALATEA,08017,22,False,False,S,,False,info@clinica-galatea.com,,CATALUÑA,BARCELONA,Barcelona,PSIQUIÁTRICO,PRIVADA,PRIVADO NO BENÉFICO,2019
081885,HOSPITAL D'IGUALADA,08700,280,False,False,N,,True,fgcardona@csa.cat,,CATALUÑA,BARCELONA,Igualada,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
081896,CENTRE SOCIAL I SANITARI FREDERICA MONTSENY,08840,76,False,False,N,,False,mgrifol@chc.cat,,CATALUÑA,BARCELONA,Viladecans,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,PRIVADO NO BENÉFICO,2019
081919,PARC SANITARI SANT JOAN DE DEU-SERVEIS SANITARIS CENTRE PENITENCIARI BRIANS-2,08635,152,False,False,N,,False,justicia@gencat.net,,CATALUÑA,BARCELONA,Sant Esteve Sesrovires,GENERAL,PUBLICA,INSTITUTO CATALÁN DE LA SALUD,2019
081920,CENTRE INTEGRAL DE SERVEIS EN SALUT MENTAL COMUNITÀRIA,08024,25,False,False,S,,False,cis@arapdis.org,,CATALUÑA,BARCELONA,Barcelona,PSIQUIÁTRICO,PRIVADA,PRIVADO NO BENÉFICO,2019
081931,CENTRE SOCIOSANITARI SANT JORDI DE LA VALL D'HEBRON,08035,57,False,False,S,,False,msanchez@blauclinic.cat,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081942,"LEPANT RESIDENCIAL QGG, SL",08025,10,False,False,S,,False,andresmanero@hotmail.com,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081953,MAPFRE QUAVITAE BARCELONA,08025,38,False,False,S,,False,recepcion.claret@sarquavitae.es,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
081964,UNITAT POLIVALENT SALUT MENTAL BARCELONA-NORD,08035,52,False,False,S,,False,jroman.merced@hospitalarias.es,,CATALUÑA,BARCELONA,Barcelona,PSIQUIÁTRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2019
081997,"CQM CLÍNIC MARESME, SL",08301,10,False,False,N,,False,info@cqm-mataro.com,,CATALUÑA,BARCELONA,Mataró,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2019
082001,SERVEIS SANITARIS LA ROCA DEL VALLES 2,08430,34,False,False,N,,False,mpujolr@gencat.cat,,CATALUÑA,BARCELONA,"Roca del Vallès, La",GENERAL,PUBLICA,INSTITUTO CATALÁN DE LA SALUD,2019
082012,CLÍNICA DEL VALLÈS,08203,107,False,False,N,,True,jmallofre@clinicavalles.com,,CATALUÑA,BARCELONA,Sabadell,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2019
082023,CENTRE GERONTOLÒGIC AMMA SANT CUGAT,08174,4,False,False,N,,False,direccion@santcugat.amma.es,,CATALUÑA,BARCELONA,Sant Cugat del Vallès,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
082034,SERVEIS SANITARIS SANT JOAN DE VILATORRADA,08250,56,False,False,N,,False,,,CATALUÑA,BARCELONA,Sant Joan de Vilatorrada,GENERAL,PUBLICA,INSTITUTO CATALÁN DE LA SALUD,2019
082045,CENTRE SOCIOSANITARI STAUROS,08042,49,False,False,S,,False,stauros@centrestauros.org,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
082066,HOSPITAL DE SANT JOAN DESPÍ MOISÈS BROGGI,08970,328,False,False,N,,True,carmen.gimeno@sanitatintegral.org,,CATALUÑA,BARCELONA,Sant Joan Despí,GENERAL,CONCIERTO,OTROS PÚBLICOS,2019
082099,AMMA HORTA,08035,5,False,False,S,,False,recepcion@horta.amma.es,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
082112,UNITAT POLIVALENT BENITO MENNI EN SALUT MENTAL DE L'HOSPITALET-EL PRAT DE LLOBREGAT,08905,35,False,False,N,,False,jorrit.hbmenni@hospitalarias.es,,CATALUÑA,BARCELONA,"Hospitalet de Llobregat, L'",PSIQUIÁTRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2019
082134,ITA MARESME,08006,56,False,False,S,,False,snavarro@itacat.com,,CATALUÑA,BARCELONA,Barcelona,OTROS MONOGRÁFICOS,PRIVADA,PRIVADO NO BENÉFICO,2019
082145,CENTRE SOCIOSANITARI DEL CENTRE INTEGRAL DE SALUT COTXERES,08016,209,False,False,S,,False,jserrat@consorci.org,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,PRIVADO NO BENÉFICO,2019
082156,CLÍNICA SANT ANTONI,08038,224,False,False,S,,False,provfig@ediho.es,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2019
082167,CLÍNICA DIAGONAL,08950,98,False,False,N,,False,info@clinicadiagonal.com,,CATALUÑA,BARCELONA,Esplugues de Llobregat,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2019
082178,HOSPITAL SOCIOSANITARI DE MOLLET,08100,109,False,False,N,,False,direcciogeneral@hospitalmollet.cat,,CATALUÑA,BARCELONA,Mollet del Vallès,GERIATRÍA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2019
082189,CENTRE SOCIOSANITARI ISABEL ROIG,08030,251,False,False,S,,False,cssisabelroig@blauclinic.cat,,CATALUÑA,BARCELONA,Barcelona,GERIATRÍA Y/O LARGA ESTANCIA,PUBLICA,PRIVADO NO BENÉFICO,2019
082190,IVÁN MAÑERO CLÍNIC,08174,17,False,False,N,,False,imclinic@imclinic.com,,CATALUÑA,BARCELONA,Sant Cugat del Vallès,QUIRÚRGICO,PRIVADA,PRIVADO NO BENÉFICO,2019
082202,INSTITUT TRASTORN LÍMIT,08195,14,False,False,S,,False,cervantes.ana@hotmail.com,,CATALUÑA,BARCELONA,Sant Cugat del Vallès,PSIQUIÁTRICO,PRIVADA,PRIVADO NO BENÉFICO,2019
082213,CENTRE D'HOSPITALITZACIÓ I HOSPITAL DE DIA TRASTORNS DE LA CONDUCTA,08310,40,False,False,N,,False,gfaus@itacat.com,,CATALUÑA,BARCELONA,Argentona,PSIQUIÁTRICO,PRIVADA,PRIVADO NO BENÉFICO,2019
